"Year","Parental responsibility status","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Does not have parental responsibility","19","Wales","All","Not main scheme applicant","All","195","175","0.907","20"
"2023","Has parental responsibility","19","England","All","Not main scheme applicant","All","35","30","0.857","10"
"2023","Not declared","20","Northern Ireland","All","Not main scheme applicant","All","10","10","0.909","0"
"2023","Not declared","20","England","All","Not main scheme applicant","All","2960","2785","0.9420000000000001","10"
"2023","Not declared","20","Scotland","All","Not main scheme applicant","All","195","190","0.974","0"
"2023","Not declared","20","Wales","All","Not main scheme applicant","All","130","130","0.985","0"
"2023","Does not have parental responsibility","20","Northern Ireland","All","Not main scheme applicant","All","80","70","0.91","10"
"2023","Does not have parental responsibility","20","England","All","Not main scheme applicant","All","2735","2415","0.883","345"
"2023","Does not have parental responsibility","20","Scotland","All","Not main scheme applicant","All","145","125","0.85","35"
"2023","Does not have parental responsibility","20","Wales","All","Not main scheme applicant","All","120","110","0.924","25"
"2023","Has parental responsibility","20","England","All","Not main scheme applicant","All","35","30","0.838","5"
"2023","Has parental responsibility","20","Scotland","All","Not main scheme applicant","All","5","5"," ","0"
"2023","Not declared","21 - 24","Northern Ireland","All","Not main scheme applicant","All","10","10","0.917","0"
"2023","Not declared","21 - 24","England","All","Not main scheme applicant","All","8170","7650","0.937","30"
"2023","Not declared","21 - 24","Scotland","All","Not main scheme applicant","All","375","355","0.9520000000000001","5"
"2023","Not declared","21 - 24","Wales","All","Not main scheme applicant","All","200","190","0.965","0"
"2023","Does not have parental responsibility","21 - 24","Northern Ireland","All","Not main scheme applicant","All","65","50","0.8250000000000001","15"
"2023","Does not have parental responsibility","21 - 24","England","All","Not main scheme applicant","All","3825","3250","0.85","645"
"2023","Does not have parental responsibility","21 - 24","Scotland","All","Not main scheme applicant","All","320","265","0.8290000000000001","85"
"2023","Does not have parental responsibility","21 - 24","Wales","All","Not main scheme applicant","All","220","190","0.872","40"
"2023","Has parental responsibility","21 - 24","England","All","Not main scheme applicant","All","210","165","0.78","40"
"2023","Has parental responsibility","21 - 24","Scotland","All","Not main scheme applicant","All","10","10"," ","5"
"2023","Has parental responsibility","21 - 24","Wales","All","Not main scheme applicant","All","10","10"," ","0"
"2023","Not declared","25 - 29","Northern Ireland","All","Not main scheme applicant","All","5","5"," ","0"
"2023","Not declared","25 - 29","England","All","Not main scheme applicant","All","7250","6855","0.9450000000000001","15"
"2023","Not declared","25 - 29","Scotland","All","Not main scheme applicant","All","230","215","0.9430000000000001","0"
"2023","Not declared","25 - 29","Wales","All","Not main scheme applicant","All","125","120","0.9520000000000001","0"
"2023","Does not have parental responsibility","25 - 29","Northern Ireland","All","Not main scheme applicant","All","20","15","0.789","5"
"2023","Does not have parental responsibility","25 - 29","England","All","Not main scheme applicant","All","1040","840","0.808","250"
"2023","Does not have parental responsibility","25 - 29","Scotland","All","Not main scheme applicant","All","115","100","0.872","50"
"2023","Does not have parental responsibility","25 - 29","Wales","All","Not main scheme applicant","All","70","50","0.754","20"
"2023","Has parental responsibility","25 - 29","Northern Ireland","All","Not main scheme applicant","All","5","0"," ","0"
"2023","Has parental responsibility","25 - 29","England","All","Not main scheme applicant","All","365","280","0.775","90"
"2023","Has parental responsibility","25 - 29","Scotland","All","Not main scheme applicant","All","30","20","0.667","15"
"2023","Has parental responsibility","25 - 29","Wales","All","Not main scheme applicant","All","35","30","0.8240000000000001","5"
"2023","Not declared","30 - 34","Northern Ireland","All","Not main scheme applicant","All","5","5"," ","0"
"2023","Not declared","30 - 34","England","All","Not main scheme applicant","All","6660","6280","0.9430000000000001","5"
"2023","Not declared","30 - 34","Scotland","All","Not main scheme applicant","All","160","155","0.969","0"
"2023","Not declared","30 - 34","Wales","All","Not main scheme applicant","All","90","90","0.989","0"
"2023","Does not have parental responsibility","30 - 34","Northern Ireland","All","Not main scheme applicant","All","5","5"," ","0"
"2023","Does not have parental responsibility","30 - 34","England","All","Not main scheme applicant","All","455","355","0.779","125"
"2023","Does not have parental responsibility","30 - 34","Scotland","All","Not main scheme applicant","All","50","30","0.64","10"
"2023","Does not have parental responsibility","30 - 34","Wales","All","Not main scheme applicant","All","25","15","0.739","10"
"2023","Has parental responsibility","30 - 34","England","All","Not main scheme applicant","All","495","365","0.741","115"
"2023","Has parental responsibility","30 - 34","Scotland","All","Not main scheme applicant","All","60","40","0.6890000000000001","15"
"2023","Has parental responsibility","30 - 34","Wales","All","Not main scheme applicant","All","25","20","0.769","10"
"2023","Not declared","35 and over","England","All","Not main scheme applicant","All","15585","14705","0.9440000000000001","25"
"2023","Not declared","35 and over","Scotland","All","Not main scheme applicant","All","360","350","0.967","0"
"2023","Not declared","35 and over","Wales","All","Not main scheme applicant","All","185","180","0.967","0"
"2023","Does not have parental responsibility","35 and over","Northern Ireland","All","Not main scheme applicant","All","5","5"," ","5"
"2023","Does not have parental responsibility","35 and over","England","All","Not main scheme applicant","All","740","585","0.792","240"
"2023","Does not have parental responsibility","35 and over","Scotland","All","Not main scheme applicant","All","85","65","0.771","35"
"2023","Does not have parental responsibility","35 and over","Wales","All","Not main scheme applicant","All","45","35","0.783","10"
"2023","Has parental responsibility","35 and over","Northern Ireland","All","Not main scheme applicant","All","5","5"," ","5"
"2023","Has parental responsibility","35 and over","England","All","Not main scheme applicant","All","1380","1000","0.725","590"
"2023","Has parental responsibility","35 and over","Scotland","All","Not main scheme applicant","All","145","100","0.6900000000000001","80"
"2023","Has parental responsibility","35 and over","Wales","All","Not main scheme applicant","All","75","60","0.763","20"
"2023","Not declared","17 and under","England","All","Main scheme applicant","All","50","25","0.5","0"
"2023","Not declared","17 and under","Scotland","All","Main scheme applicant","All","10","5"," ","0"
"2023","Does not have parental responsibility","17 and under","Northern Ireland","All","Main scheme applicant","All","30","20","0.625","0"
"2023","Does not have parental responsibility","17 and under","England","All","Main scheme applicant","All","1060","685","0.648","0"
"2023","Does not have parental responsibility","17 and under","Scotland","All","Main scheme applicant","All","945","625","0.66","0"
"2023","Does not have parental responsibility","17 and under","Wales","All","Main scheme applicant","All","40","25","0.625","0"
"2023","Has parental responsibility","17 and under","England","All","Main scheme applicant","All","5","0"," ","0"
"2023","Not declared","18","Northern Ireland","All","Main scheme applicant","All","140","105","0.746","0"
"2023","Not declared","18","England","All","Main scheme applicant","All","3065","2525","0.8240000000000001","0"
"2023","Not declared","18","Scotland","All","Main scheme applicant","All","180","155","0.86","0"
"2023","Not declared","18","Wales","All","Main scheme applicant","All","75","60","0.8270000000000001","0"
"2023","Does not have parental responsibility","18","Northern Ireland","All","Main scheme applicant","All","11685","8710","0.746","0"
"2023","Does not have parental responsibility","18","England","All","Main scheme applicant","All","272575","228495","0.838","0"
"2023","Does not have parental responsibility","18","Scotland","All","Main scheme applicant","All","19090","16130","0.845","0"
"2023","Does not have parental responsibility","18","Wales","All","Main scheme applicant","All","11895","10225","0.86","0"
"2023","Has parental responsibility","18","Northern Ireland","All","Main scheme applicant","All","35","20","0.6","0"
"2023","Has parental responsibility","18","England","All","Main scheme applicant","All","780","600","0.77","0"
"2023","Has parental responsibility","18","Scotland","All","Main scheme applicant","All","50","35","0.686","0"
"2023","Has parental responsibility","18","Wales","All","Main scheme applicant","All","20","15","0.773","0"
"2023","Not declared","19","Northern Ireland","All","Main scheme applicant","All","40","25","0.684","0"
"2023","Not declared","19","England","All","Main scheme applicant","All","1260","980","0.78","0"
"2023","Not declared","19","Scotland","All","Main scheme applicant","All","60","55","0.855","0"
"2023","Not declared","19","Wales","All","Main scheme applicant","All","40","30","0.842","0"
"2023","Does not have parental responsibility","19","Northern Ireland","All","Main scheme applicant","All","2130","1610","0.756","0"
"2023","Does not have parental responsibility","19","England","All","Main scheme applicant","All","68980","56970","0.8260000000000001","0"
"2023","Does not have parental responsibility","19","Scotland","All","Main scheme applicant","All","5765","4550","0.789","0"
"2023","Does not have parental responsibility","19","Wales","All","Main scheme applicant","All","3110","2645","0.85","0"
"2023","Has parental responsibility","19","Northern Ireland","All","Main scheme applicant","All","10","5"," ","0"
"2023","Has parental responsibility","19","England","All","Main scheme applicant","All","340","245","0.719","0"
"2023","Has parental responsibility","19","Scotland","All","Main scheme applicant","All","20","10"," ","0"
"2023","Has parental responsibility","19","Wales","All","Main scheme applicant","All","15","10"," ","0"
"2023","Not declared","20","Northern Ireland","All","Main scheme applicant","All","15","15","0.8240000000000001","0"
"2023","Not declared","20","England","All","Main scheme applicant","All","525","365","0.6940000000000001","0"
"2023","Not declared","20","Scotland","All","Main scheme applicant","All","45","35","0.837","0"
"2023","Not declared","20","Wales","All","Main scheme applicant","All","25","20","0.75","0"
"2023","Does not have parental responsibility","20","Northern Ireland","All","Main scheme applicant","All","905","620","0.687","0"
"2023","Does not have parental responsibility","20","England","All","Main scheme applicant","All","22930","17330","0.756","0"
"2023","Does not have parental responsibility","20","Scotland","All","Main scheme applicant","All","2900","2140","0.739","0"
"2023","Does not have parental responsibility","20","Wales","All","Main scheme applicant","All","1160","905","0.779","0"
"2023","Has parental responsibility","20","Northern Ireland","All","Main scheme applicant","All","15","5"," ","0"
"2023","Has parental responsibility","20","England","All","Main scheme applicant","All","295","215","0.73","0"
"2023","Has parental responsibility","20","Scotland","All","Main scheme applicant","All","10","5"," ","0"
"2023","Has parental responsibility","20","Wales","All","Main scheme applicant","All","20","15","0.789","0"
"2023","Not declared","21 - 24","Northern Ireland","All","Main scheme applicant","All","30","15","0.467","0"
"2023","Not declared","21 - 24","England","All","Main scheme applicant","All","985","565","0.5740000000000001","0"
"2023","Not declared","21 - 24","Scotland","All","Main scheme applicant","All","105","65","0.6","0"
"2023","Not declared","21 - 24","Wales","All","Main scheme applicant","All","40","25","0.641","0"
"2023","Does not have parental responsibility","21 - 24","Northern Ireland","All","Main scheme applicant","All","1310","825","0.627","0"
"2023","Does not have parental responsibility","21 - 24","England","All","Main scheme applicant","All","28990","18670","0.644","0"
"2023","Does not have parental responsibility","21 - 24","Scotland","All","Main scheme applicant","All","6170","4170","0.676","0"
"2023","Does not have parental responsibility","21 - 24","Wales","All","Main scheme applicant","All","2175","1545","0.709","0"
"2023","Has parental responsibility","21 - 24","Northern Ireland","All","Main scheme applicant","All","65","35","0.5710000000000001","0"
"2023","Has parental responsibility","21 - 24","England","All","Main scheme applicant","All","1390","870","0.625","0"
"2023","Has parental responsibility","21 - 24","Scotland","All","Main scheme applicant","All","165","95","0.577","0"
"2023","Has parental responsibility","21 - 24","Wales","All","Main scheme applicant","All","115","65","0.538","0"
"2023","Not declared","25 - 29","Northern Ireland","All","Main scheme applicant","All","5","5"," ","0"
"2023","Not declared","25 - 29","England","All","Main scheme applicant","All","645","365","0.5630000000000001","0"
"2023","Not declared","25 - 29","Scotland","All","Main scheme applicant","All","45","30","0.652","0"
"2023","Not declared","25 - 29","Wales","All","Main scheme applicant","All","15","5"," ","0"
"2023","Does not have parental responsibility","25 - 29","Northern Ireland","All","Main scheme applicant","All","380","190","0.501","0"
"2023","Does not have parental responsibility","25 - 29","England","All","Main scheme applicant","All","9550","5725","0.599","0"
"2023","Does not have parental responsibility","25 - 29","Scotland","All","Main scheme applicant","All","2725","1745","0.64","0"
"2023","Does not have parental responsibility","25 - 29","Wales","All","Main scheme applicant","All","770","500","0.649","0"
"2023","Has parental responsibility","25 - 29","Northern Ireland","All","Main scheme applicant","All","125","70","0.5650000000000001","0"
"2023","Has parental responsibility","25 - 29","England","All","Main scheme applicant","All","3265","2070","0.634","0"
"2023","Has parental responsibility","25 - 29","Scotland","All","Main scheme applicant","All","605","400","0.657","0"
"2023","Has parental responsibility","25 - 29","Wales","All","Main scheme applicant","All","270","175","0.646","0"
"2023","Not declared","30 - 34","Northern Ireland","All","Main scheme applicant","All","5","5"," ","0"
"2023","Not declared","30 - 34","England","All","Main scheme applicant","All","605","375","0.616","0"
"2023","Not declared","30 - 34","Scotland","All","Main scheme applicant","All","25","15","0.538","0"
"2023","Not declared","30 - 34","Wales","All","Main scheme applicant","All","5","5"," ","0"
"2023","Does not have parental responsibility","30 - 34","Northern Ireland","All","Main scheme applicant","All","110","60","0.532","0"
"2023","Does not have parental responsibility","30 - 34","England","All","Main scheme applicant","All","3690","2130","0.577","0"
"2023","Does not have parental responsibility","30 - 34","Scotland","All","Main scheme applicant","All","1035","690","0.665","0"
"2023","Does not have parental responsibility","30 - 34","Wales","All","Main scheme applicant","All","265","175","0.667","0"
"2023","Has parental responsibility","30 - 34","Northern Ireland","All","Main scheme applicant","All","170","100","0.596","0"
"2023","Has parental responsibility","30 - 34","England","All","Main scheme applicant","All","4675","2915","0.624","0"
"2023","Has parental responsibility","30 - 34","Scotland","All","Main scheme applicant","All","925","615","0.665","0"
"2023","Has parental responsibility","30 - 34","Wales","All","Main scheme applicant","All","355","245","0.685","0"
"2023","Not declared","35 and over","Northern Ireland","All","Main scheme applicant","All","5","0"," ","0"
"2023","Not declared","35 and over","England","All","Main scheme applicant","All","1695","1085","0.64","0"
"2023","Not declared","35 and over","Scotland","All","Main scheme applicant","All","35","20","0.556","0"
"2023","Not declared","35 and over","Wales","All","Main scheme applicant","All","10","10"," ","0"
"2023","Does not have parental responsibility","35 and over","Northern Ireland","All","Main scheme applicant","All","90","55","0.629","0"
"2023","Does not have parental responsibility","35 and over","England","All","Main scheme applicant","All","5315","3015","0.5670000000000001","0"
"2023","Does not have parental responsibility","35 and over","Scotland","All","Main scheme applicant","All","885","555","0.629","0"
"2023","Does not have parental responsibility","35 and over","Wales","All","Main scheme applicant","All","195","115","0.596","0"
"2023","Has parental responsibility","35 and over","Northern Ireland","All","Main scheme applicant","All","325","190","0.581","0"
"2023","Has parental responsibility","35 and over","England","All","Main scheme applicant","All","13800","8500","0.616","0"
"2023","Has parental responsibility","35 and over","Scotland","All","Main scheme applicant","All","2340","1530","0.654","0"
"2023","Has parental responsibility","35 and over","Wales","All","Main scheme applicant","All","705","455","0.644","0"
"2023","All","17 and under","Northern Ireland","All","Not main scheme applicant","All","5","5"," ","0"
"2023","All","17 and under","England","All","Not main scheme applicant","All","195","170","0.858","25"
"2023","All","17 and under","Scotland","All","Not main scheme applicant","All","290","285","0.969","10"
"2023","All","17 and under","Wales","All","Not main scheme applicant","All","15","10","0.8","0"
"2023","All","18","Northern Ireland","All","Not main scheme applicant","All","25","25","0.962","5"
"2023","All","18","England","All","Not main scheme applicant","All","4315","4010","0.929","280"
"2023","All","18","Scotland","All","Not main scheme applicant","All","450","435","0.962","30"
"2023","All","18","Wales","All","Not main scheme applicant","All","190","180","0.9430000000000001","15"
"2023","All","19","Northern Ireland","All","Not main scheme applicant","All","140","125","0.907","10"
"2023","All","19","England","All","Not main scheme applicant","All","8180","7570","0.926","435"
"2023","All","19","Scotland","All","Not main scheme applicant","All","460","425","0.93","50"
"2023","All","19","Wales","All","Not main scheme applicant","All","345","320","0.919","20"
"2023","All","20","Northern Ireland","All","Not main scheme applicant","All","90","80","0.901","10"
"2023","All","20","England","All","Not main scheme applicant","All","5730","5230","0.913","360"
"2023","All","20","Scotland","All","Not main scheme applicant","All","345","315","0.922","40"
"2023","All","20","Wales","All","Not main scheme applicant","All","250","240","0.9560000000000001","25"
"2023","All","21 - 24","Northern Ireland","All","Not main scheme applicant","All","75","65","0.8180000000000001","15"
"2023","All","21 - 24","England","All","Not main scheme applicant","All","12200","11060","0.907","715"
"2023","All","21 - 24","Scotland","All","Not main scheme applicant","All","705","630","0.895","90"
"2023","All","21 - 24","Wales","All","Not main scheme applicant","All","430","390","0.909","45"
"2023","All","25 - 29","Northern Ireland","All","Not main scheme applicant","All","30","20","0.714","10"
"2023","All","25 - 29","England","All","Not main scheme applicant","All","8655","7975","0.922","355"
"2023","All","25 - 29","Scotland","All","Not main scheme applicant","All","375","340","0.899","65"
"2023","All","25 - 29","Wales","All","Not main scheme applicant","All","230","200","0.873","25"
"2023","All","30 - 34","Northern Ireland","All","Not main scheme applicant","All","10","10"," ","5"
"2023","All","30 - 34","England","All","Not main scheme applicant","All","7610","7000","0.92","250"
"2023","All","30 - 34","Scotland","All","Not main scheme applicant","All","270","230","0.845","25"
"2023","All","30 - 34","Wales","All","Not main scheme applicant","All","140","125","0.906","25"
"2023","All","35 and over","Northern Ireland","All","Not main scheme applicant","All","10","10"," ","10"
"2023","All","35 and over","England","All","Not main scheme applicant","All","17705","16290","0.92","860"
"2023","All","35 and over","Scotland","All","Not main scheme applicant","All","590","515","0.871","110"
"2023","All","35 and over","Wales","All","Not main scheme applicant","All","305","270","0.889","30"
"2023","All","17 and under","Northern Ireland","All","Main scheme applicant","All","30","20","0.625","0"
"2023","All","17 and under","England","All","Main scheme applicant","All","1115","715","0.642","0"
"2023","All","17 and under","Scotland","All","Main scheme applicant","All","955","630","0.658","0"
"2023","All","17 and under","Wales","All","Main scheme applicant","All","40","25","0.634","0"
"2023","All","18","Northern Ireland","All","Main scheme applicant","All","11860","8840","0.745","0"
"2023","All","18","England","All","Main scheme applicant","All","276420","231620","0.838","0"
"2023","All","18","Scotland","All","Main scheme applicant","All","19320","16320","0.845","0"
"2023","All","18","Wales","All","Main scheme applicant","All","11990","10305","0.859","0"
"2023","All","19","Northern Ireland","All","Main scheme applicant","All","2175","1640","0.754","0"
"2023","All","19","England","All","Main scheme applicant","All","70580","58195","0.8250000000000001","0"
"2023","All","19","Scotland","All","Main scheme applicant","All","5845","4610","0.788","0"
"2023","All","19","Wales","All","Main scheme applicant","All","3165","2685","0.849","0"
"2023","All","20","Northern Ireland","All","Main scheme applicant","All","935","640","0.687","0"
"2023","All","20","England","All","Main scheme applicant","All","23745","17905","0.754","0"
"2023","All","20","Scotland","All","Main scheme applicant","All","2950","2185","0.74","0"
"2023","All","20","Wales","All","Main scheme applicant","All","1200","935","0.779","0"
"2023","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","1405","875","0.621","0"
"2023","All","21 - 24","England","All","Main scheme applicant","All","31365","20100","0.641","0"
"2023","All","21 - 24","Scotland","All","Main scheme applicant","All","6435","4330","0.673","0"
"2023","All","21 - 24","Wales","All","Main scheme applicant","All","2335","1630","0.6990000000000001","0"
"2023","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","510","265","0.519","0"
"2023","All","25 - 29","England","All","Main scheme applicant","All","13465","8160","0.606","0"
"2023","All","25 - 29","Scotland","All","Main scheme applicant","All","3380","2175","0.643","0"
"2023","All","25 - 29","Wales","All","Main scheme applicant","All","1060","685","0.646","0"
"2023","All","30 - 34","Northern Ireland","All","Main scheme applicant","All","290","165","0.5690000000000001","0"
"2023","All","30 - 34","England","All","Main scheme applicant","All","8970","5420","0.604","0"
"2023","All","30 - 34","Scotland","All","Main scheme applicant","All","1985","1315","0.663","0"
"2023","All","30 - 34","Wales","All","Main scheme applicant","All","625","420","0.677","0"
"2023","All","35 and over","Northern Ireland","All","Main scheme applicant","All","420","245","0.585","0"
"2023","All","35 and over","England","All","Main scheme applicant","All","20810","12600","0.605","0"
"2023","All","35 and over","Scotland","All","Main scheme applicant","All","3260","2105","0.646","0"
"2023","All","35 and over","Wales","All","Main scheme applicant","All","910","580","0.634","0"
"2023","Not declared","All","Northern Ireland","All","Not main scheme applicant","All","60","60","0.9510000000000001","0"
"2023","Not declared","All","England","All","Not main scheme applicant","All","46805","44160","0.9440000000000001","105"
"2023","Not declared","All","Scotland","All","Not main scheme applicant","All","2180","2115","0.972","10"
"2023","Not declared","All","Wales","All","Not main scheme applicant","All","980","940","0.963","0"
"2023","Does not have parental responsibility","All","Northern Ireland","All","Not main scheme applicant","All","310","275","0.887","55"
"2023","Does not have parental responsibility","All","England","All","Not main scheme applicant","All","15260","13265","0.87","2315"
"2023","Does not have parental responsibility","All","Scotland","All","Not main scheme applicant","All","1060","885","0.8320000000000001","300"
"2023","Does not have parental responsibility","All","Wales","All","Not main scheme applicant","All","775","680","0.874","145"
"2023","Has parental responsibility","All","Northern Ireland","All","Not main scheme applicant","All","20","5"," ","10"
"2023","Has parental responsibility","All","England","All","Not main scheme applicant","All","2530","1880","0.744","855"
"2023","Has parental responsibility","All","Scotland","All","Not main scheme applicant","All","250","175","0.6990000000000001","110"
"2023","Has parental responsibility","All","Wales","All","Not main scheme applicant","All","150","115","0.773","40"
"2023","Not declared","All","Northern Ireland","All","Main scheme applicant","All","245","170","0.686","0"
"2023","Not declared","All","England","All","Main scheme applicant","All","8830","6285","0.712","0"
"2023","Not declared","All","Scotland","All","Main scheme applicant","All","505","375","0.74","0"
"2023","Not declared","All","Wales","All","Main scheme applicant","All","205","155","0.754","0"
"2023","Does not have parental responsibility","All","Northern Ireland","All","Main scheme applicant","All","16640","12090","0.727","0"
"2023","Does not have parental responsibility","All","England","All","Main scheme applicant","All","413095","333010","0.806","0"
"2023","Does not have parental responsibility","All","Scotland","All","Main scheme applicant","All","39510","30605","0.775","0"
"2023","Does not have parental responsibility","All","Wales","All","Main scheme applicant","All","19610","16135","0.8230000000000001","0"
"2023","Has parental responsibility","All","Northern Ireland","All","Main scheme applicant","All","740","430","0.58","0"
"2023","Has parental responsibility","All","England","All","Main scheme applicant","All","24550","15420","0.628","0"
"2023","Has parental responsibility","All","Scotland","All","Main scheme applicant","All","4115","2685","0.653","0"
"2023","Has parental responsibility","All","Wales","All","Main scheme applicant","All","1505","975","0.649","0"
"2023","All","All","Northern Ireland","All","Not main scheme applicant","All","390","340","0.874","65"
"2023","All","All","England","All","Not main scheme applicant","All","64590","59310","0.918","3275"
"2023","All","All","Scotland","All","Not main scheme applicant","All","3490","3175","0.91","420"
"2023","All","All","Wales","All","Not main scheme applicant","All","1905","1735","0.912","190"
"2023","All","All","Northern Ireland","All","Main scheme applicant","All","17625","12690","0.72","0"
"2023","All","All","England","All","Main scheme applicant","All","446475","354715","0.794","0"
"2023","All","All","Scotland","All","Main scheme applicant","All","44130","33665","0.763","0"
"2023","All","All","Wales","All","Main scheme applicant","All","21325","17265","0.81","0"
"2023","Not declared","17 and under","All","All","Not main scheme applicant","All","365","355","0.973","0"
"2023","Does not have parental responsibility","17 and under","All","All","Not main scheme applicant","All","145","115","0.792","35"
"2023","Not declared","18","All","All","Not main scheme applicant","All","2740","2625","0.9590000000000001","10"
"2023","Does not have parental responsibility","18","All","All","Not main scheme applicant","All","2235","2015","0.901","315"
"2023","Has parental responsibility","18","All","All","Not main scheme applicant","All","10","10"," ","5"
"2023","Not declared","19","All","All","Not main scheme applicant","All","4215","4020","0.9530000000000001","15"
"2023","Does not have parental responsibility","19","All","All","Not main scheme applicant","All","4870","4390","0.902","495"
"2023","Has parental responsibility","19","All","All","Not main scheme applicant","All","35","30","0.865","10"
"2023","Not declared","20","All","All","Not main scheme applicant","All","3295","3115","0.9450000000000001","15"
"2023","Does not have parental responsibility","20","All","All","Not main scheme applicant","All","3080","2720","0.883","420"
"2023","Has parental responsibility","20","All","All","Not main scheme applicant","All","40","35","0.833","5"
"2023","Not declared","21 - 24","All","All","Not main scheme applicant","All","8750","8210","0.9380000000000001","35"
"2023","Does not have parental responsibility","21 - 24","All","All","Not main scheme applicant","All","4425","3755","0.849","785"
"2023","Has parental responsibility","21 - 24","All","All","Not main scheme applicant","All","235","180","0.773","45"
"2023","Not declared","25 - 29","All","All","Not main scheme applicant","All","7610","7195","0.9450000000000001","15"
"2023","Does not have parental responsibility","25 - 29","All","All","Not main scheme applicant","All","1245","1010","0.81","325"
"2023","Has parental responsibility","25 - 29","All","All","Not main scheme applicant","All","435","330","0.765","110"
"2023","Not declared","30 - 34","All","All","Not main scheme applicant","All","6915","6525","0.9440000000000001","5"
"2023","Does not have parental responsibility","30 - 34","All","All","Not main scheme applicant","All","530","405","0.766","150"
"2023","Has parental responsibility","30 - 34","All","All","Not main scheme applicant","All","585","430","0.736","145"
"2023","Not declared","35 and over","All","All","Not main scheme applicant","All","16135","15235","0.9440000000000001","25"
"2023","Does not have parental responsibility","35 and over","All","All","Not main scheme applicant","All","875","690","0.791","290"
"2023","Has parental responsibility","35 and over","All","All","Not main scheme applicant","All","1605","1160","0.723","695"
"2023","Not declared","17 and under","All","All","Main scheme applicant","All","65","35","0.516","0"
"2023","Does not have parental responsibility","17 and under","All","All","Main scheme applicant","All","2075","1355","0.653","0"
"2023","Has parental responsibility","17 and under","All","All","Main scheme applicant","All","5","0"," ","0"
"2023","Not declared","18","All","All","Main scheme applicant","All","3460","2850","0.8230000000000001","0"
"2023","Does not have parental responsibility","18","All","All","Main scheme applicant","All","315245","263565","0.836","0"
"2023","Has parental responsibility","18","All","All","Main scheme applicant","All","885","675","0.759","0"
"2023","Not declared","19","All","All","Main scheme applicant","All","1395","1090","0.782","0"
"2023","Does not have parental responsibility","19","All","All","Main scheme applicant","All","79985","65770","0.8220000000000001","0"
"2023","Has parental responsibility","19","All","All","Main scheme applicant","All","385","270","0.6990000000000001","0"
"2023","Not declared","20","All","All","Main scheme applicant","All","605","430","0.71","0"
"2023","Does not have parental responsibility","20","All","All","Main scheme applicant","All","27895","20995","0.753","0"
"2023","Has parental responsibility","20","All","All","Main scheme applicant","All","335","240","0.717","0"
"2023","Not declared","21 - 24","All","All","Main scheme applicant","All","1155","665","0.5760000000000001","0"
"2023","Does not have parental responsibility","21 - 24","All","All","Main scheme applicant","All","38650","25205","0.652","0"
"2023","Has parental responsibility","21 - 24","All","All","Main scheme applicant","All","1735","1060","0.612","0"
"2023","Not declared","25 - 29","All","All","Main scheme applicant","All","715","405","0.5670000000000001","0"
"2023","Does not have parental responsibility","25 - 29","All","All","Main scheme applicant","All","13430","8160","0.608","0"
"2023","Has parental responsibility","25 - 29","All","All","Main scheme applicant","All","4270","2715","0.636","0"
"2023","Not declared","30 - 34","All","All","Main scheme applicant","All","640","395","0.612","0"
"2023","Does not have parental responsibility","30 - 34","All","All","Main scheme applicant","All","5100","3055","0.599","0"
"2023","Has parental responsibility","30 - 34","All","All","Main scheme applicant","All","6125","3875","0.633","0"
"2023","Not declared","35 and over","All","All","Main scheme applicant","All","1750","1115","0.638","0"
"2023","Does not have parental responsibility","35 and over","All","All","Main scheme applicant","All","6480","3740","0.577","0"
"2023","Has parental responsibility","35 and over","All","All","Main scheme applicant","All","17170","10675","0.622","0"
"2023","All","17 and under","All","All","Not main scheme applicant","All","510","470","0.921","35"
"2023","All","18","All","All","Not main scheme applicant","All","4985","4650","0.933","330"
"2023","All","19","All","All","Not main scheme applicant","All","9125","8440","0.925","520"
"2023","All","20","All","All","Not main scheme applicant","All","6415","5870","0.915","435"
"2023","All","21 - 24","All","All","Not main scheme applicant","All","13410","12145","0.906","865"
"2023","All","25 - 29","All","All","Not main scheme applicant","All","9290","8535","0.919","450"
"2023","All","30 - 34","All","All","Not main scheme applicant","All","8030","7365","0.917","300"
"2023","All","35 and over","All","All","Not main scheme applicant","All","18615","17085","0.918","1010"
"2023","All","17 and under","All","All","Main scheme applicant","All","2145","1390","0.649","0"
"2023","All","18","All","All","Main scheme applicant","All","319595","267085","0.836","0"
"2023","All","19","All","All","Main scheme applicant","All","81770","67130","0.8210000000000001","0"
"2023","All","20","All","All","Main scheme applicant","All","28835","21665","0.751","0"
"2023","All","21 - 24","All","All","Main scheme applicant","All","41540","26935","0.648","0"
"2023","All","25 - 29","All","All","Main scheme applicant","All","18410","11280","0.613","0"
"2023","All","30 - 34","All","All","Main scheme applicant","All","11865","7320","0.617","0"
"2023","All","35 and over","All","All","Main scheme applicant","All","25400","15530","0.611","0"
"2023","Not declared","All","All","All","Not main scheme applicant","All","50020","47275","0.9450000000000001","120"
"2023","Does not have parental responsibility","All","All","All","Not main scheme applicant","All","17405","15100","0.868","2815"
"2023","Has parental responsibility","All","All","All","Not main scheme applicant","All","2945","2180","0.74","1015"
"2023","Not declared","All","All","All","Main scheme applicant","All","9790","6985","0.713","0"
